Código,Nome,Repac./ Venc.,Índice/ Correção,Taxa de Compra,Taxa de Venda,Taxa Indicativa,Desvio Padrão,Intervalo Indicativo Min.,Intervalo Indicativo Máx.,PU,% Pu Par,Duration,% Reune,Referência NTN-B
SBSPC6,CIA. DE SANEAMENTO BÁSICO DO ESTADO DE SP - SABESP (*) (**),15/07/2030,"IPCA + 4,95%",6.7805,6.2962,6.5797,0.1775,6.4023,6.7573,1237.71862,93.5898,1080.16,,15/05/2029
SBSPD4,CIA. DE SANEAMENTO BÁSICO DO ESTADO DE SP - SABESP,15/07/2029,"IPCA + 3,37%",6.7399,6.463,6.6118,0.0909,6.5209,6.7028,1206.031644,89.5741,894.63,,15/08/2028
SBSPE9,CIA. DE SANEAMENTO BÁSICO DO ESTADO DE SP - SABESP (*),15/12/2031,"IPCA + 5,3058%",6.746,6.3069,6.4739,0.1179,6.356,6.5919,1126.705351,94.4384,1301.84,,15/08/2030
SBSPF9,CIA. DE SANEAMENTO BÁSICO DO ESTADO DE SP - SABESP (*),15/12/2036,"IPCA + 5,4478%",--,--,6.5936,0.1839,6.4097,6.7777,1092.891251,91.5087,2048.25,,15/05/2035
SMTO14,SAO MARTINHO S/A,15/01/2032,"IPCA + 5,9741%",7.0603,6.6743,6.8795,0.1898,6.6897,7.0694,1076.339387,95.0861,1487.3,,15/08/2032
SMTO24,SAO MARTINHO S/A,15/01/2037,"IPCA + 6,1076%",--,--,6.6425,0.1817,6.4608,6.8243,1086.628877,95.9706,2051.63,,15/05/2035
SNRA13,SONORA ESTANCIA S/A (*),15/11/2029,"IPCA + 7,2867%",8.3313,7.6002,7.7475,0.4412,7.3063,8.1887,1171.336248,99.0222,576.31,,15/05/2027
SPRZ11,ESPERANZA TRANSMISSORA DE ENERGIA S.A (*),15/09/2030,"IPCA + 6,7968%",6.6914,6.172,6.4476,0.3343,6.1133,6.7821,906.225231,100.8718,669,,15/05/2027
SRTI11,SERTÃO I SOLAR ENERGIA SPE S.A.,15/12/2032,"IPCA + 7,0916%",6.7785,6.3855,6.4782,0.391,6.0872,6.8693,904.753618,102.1314,929.41,,15/08/2028
SUZB19,SUZANO S.A. (*),15/06/2030,"IPCA + 6,0188%",6.7602,6.3494,6.4959,0.1112,6.3847,6.6071,1041.842462,97.8596,1212.83,,15/08/2030
SUZB29,SUZANO S.A. (*),15/06/2033,"IPCA + 6,2477%",6.6051,6.398,6.557,0.1419,6.4151,6.699,1044.659878,98.0646,1691.28,,15/05/2033
SUZBA0,SUZANO S.A. (*),15/09/2038,"IPCA + 6,1889%",6.6119,6.1255,6.3279,0.0845,6.2434,6.4126,1033.19864,98.82,2283.33,0.45,15/08/2040
TAEB15,TEREOS ACUCAR E ENERGIA BRASIL S.A. (*),15/06/2027,"IPCA + 6,0661%",7.539,7.1228,7.3629,0.1359,7.227,7.4989,1226.789363,98.0739,402.26,,15/08/2026
TAEE17,TRANS. ALIANÇA DE ENERGIA ELÉTRICA S/A,15/09/2044,"IPCA + 4,5%",6.7636,6.337,6.5588,0.1617,6.3971,6.7207,1402.403522,84.7433,2064.04,,15/05/2035
TAEE18,TRANS. ALIANÇA DE ENERGIA ELÉTRICA S/A (*),15/12/2039,"IPCA + 4,7742%",--,--,6.8555,0.0297,6.8258,6.8853,1188.434346,88.9365,1461.56,,15/08/2032
TAEE26,TRANS. ALIANÇA DE ENERGIA ELÉTRICA S/A (*) (**),15/05/2044,"IPCA + 5,5%",6.8209,6.5029,6.5723,0.259,6.3133,6.8314,1236.993436,91.2233,2253.37,,15/05/2035
TAEE33,TRANS. ALIANÇA DE ENERGIA ELÉTRICA S/A,15/10/2024,"IPCA + 5,1%",--,--,6.3589,0.3686,5.9903,6.7276,517.163959,99.9292,15,,
TAEEA2,TRANS. ALIANÇA DE ENERGIA ELÉTRICA S/A,15/05/2036,"IPCA + 4,7605%",6.8879,--,6.5761,0.1362,6.4399,6.7124,1082.004611,86.875,2036.45,,15/05/2035
TAEEA4,TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.,15/09/2033,"IPCA + 5,8741%",6.6871,6.389,6.5604,0.0802,6.4803,6.6407,997.80165,95.5404,1772.88,,15/05/2033
TAEEB2,TRANS. ALIANÇA DE ENERGIA ELÉTRICA S/A,15/04/2029,"IPCA + 5,6%",6.686,6.1825,6.4581,0.1852,6.273,6.6434,1087.561273,96.8487,995.5,,15/05/2029
TAEEB4,TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.,15/09/2035,"IPCA + 6,0653%",6.8058,6.4501,6.6829,0.0328,6.6501,6.7158,996.324513,95.3949,2036.62,,15/05/2035
TAEEC2,TRANS. ALIANÇA DE ENERGIA ELÉTRICA S/A,15/04/2032,"IPCA + 5,75%",6.7938,6.4706,6.6432,0.117,6.5263,6.7603,1074.118734,95.5902,1346.6,,15/08/2030
TAEEC4,TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.,15/09/2038,"IPCA + 6,2709%",6.8332,6.4723,6.6892,0.1287,6.5605,6.818,1008.147182,96.5224,2260.57,,15/05/2035
TAEED2,TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.,15/04/2037,"IPCA + 5,85%",6.6969,6.4645,6.6556,0.1223,6.5334,6.778,1055.881266,93.927,2066.67,,15/05/2035
TAES15,TRANS. ALIANÇA DE ENERGIA ELÉTRICA S/A,15/07/2025,"IPCA + 5,9526%",5.9191,5.4117,5.6412,0.0846,5.5566,5.7259,701.284628,100.2339,200,,15/05/2025
TBEG11,TIBAGI ENERGIA SPE S/A,15/07/2035,"IPCA + 5,3231%",7.8702,7.3115,7.6243,0.1736,7.4506,7.798,1008.761756,89.5484,1260.23,,15/08/2030
TBLE15,ENGIE BRASIL ENERGIA S.A.,15/12/2024,"IPCA + 6,3%",6.1961,5.5096,5.8294,0.1967,5.6327,6.0262,606.04363,100.1004,57,,
TBLE26,ENGIE BRASIL ENERGIA S.A.(*) (**),15/07/2026,"IPCA + 6,2515%",6.5512,6.1406,6.3306,0.3418,5.9888,6.6725,1000.827134,99.906,318.56,,15/08/2026
TCII11,AES TUCANO HOLDING II S.A (*),15/09/2041,"IPCA + 6,0594%",6.9889,6.6498,6.7832,0.4373,6.3459,7.2206,1217.978307,95.4444,1707.41,,15/05/2033
TIET18,AES TIETE ENERGIA S/A,15/05/2030,"IPCA + 6,0215%",6.9401,6.6604,6.8242,0.1629,6.6613,6.9872,965.707206,97.8362,727.77,,15/05/2027
TIET29,AES TIETE ENERGIA S/A (*) (**),15/03/2029,"IPCA + 4,7133%",6.8119,6.5719,6.6997,0.2824,6.4173,6.9822,1269.775601,94.1689,803.26,,15/08/2028
TIET39,AES TIETE ENERGIA S/A (*) (**),15/03/2029,"IPCA + 4,7133%",6.7992,6.4942,6.6484,0.3424,6.306,6.9909,1302.625877,94.3715,794.7,,15/08/2028
TIMS12,TIM S.A.,15/06/2028,"IPCA + 4,0432%",6.7203,6.3012,6.4886,0.2172,6.2714,6.7059,1158.94191,94.272,637.38,,15/05/2027
TNHL11,TUCANO HOLDING III S.A (*),15/09/2041,"IPCA + 6,5865%",7.3028,6.7963,6.858,0.4894,6.3686,7.3476,1235.155665,98.3811,1609.28,0.05,15/08/2032
TOME12,VENTOS DE SÃO TOMÉ HOLDING S/A,15/12/2027,"IPCA + 8,8593%",--,--,8.5249,0.772,7.7529,9.297,1065.292852,100.5286,432.15,,15/08/2026
TPEN11,TPE - TRANSMISSORA PARAÍSO DE ENERGIA S.A. (*) (**),15/09/2028,"IPCA + 6,5333%",6.7767,6.3892,6.5305,0.2777,6.2527,6.8083,1154.945885,100.0075,715.33,0.4,15/05/2027
TPNO12,MATRINCHA TRANSMISSORA DE ENERGIA  TP NORTE SA,15/06/2029,"IPCA + 7,5826%",6.7722,6.4138,6.5798,0.2623,6.3175,6.8422,1028.214363,101.9965,534.42,,15/05/2027
TPNO13,MATRINCHA TRANSMISSORA DE ENERGIA  TP NORTE SA (*),15/12/2038,"IPCA + 4,9335%",7.0951,6.7758,6.9908,0.1491,6.8417,7.14,1041.474858,86.0605,1900.47,,15/05/2035
TRCC11,TCC - TRANSMISSORA CAMINHO DO CAFÉ S.A.,15/09/2028,"IPCA + 6,5333%",6.9112,6.4597,6.6637,0.493,6.1707,7.1568,1150.857932,99.6535,714.82,,15/05/2027
TRGO11,ARGO TRANSMISSAO DE ENERGIA S.A.,15/12/2031,"IPCA + 7,0176%",6.8174,6.537,6.7402,0.2831,6.457,7.0234,1250.375598,100.874,846.41,,15/08/2028
TRPLA4,COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA - CTEEP (*),15/10/2033,"IPCA + 6,2607%",6.7741,6.5089,6.6506,0.2767,6.3738,6.9274,1044.14525,97.6309,1645.85,0.05,15/05/2033
TRPLB4,COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA - CTEEP (*),15/10/2038,"IPCA + 6,4364%",6.7023,6.3314,6.4871,0.1376,6.3495,6.6248,1065.821127,99.5832,2208.58,0.05,15/05/2035
TSSG21,TRANSPORTADORA ASSOCIADA DE GAS S.A. - TAG (*),15/12/2033,"IPCA + 5,9851%",--,--,6.437,0.0939,6.343,6.531,1024.454501,97.2849,1626.48,,15/08/2032
TVVH11,TVV TERMINAL DE VILA VELHA S.A. (*),15/11/2033,"IPCA + 6,8596%",6.9728,6.6484,6.7749,0.4713,6.3036,7.2463,988.124858,100.2979,946.09,0.05,15/05/2029
UHSM12,UHE SAO SIMAO ENERGIA S/A,15/10/2036,"IPCA + 5,8198%",6.7531,6.4424,6.6089,0.1372,6.4717,6.7463,1135.432552,94.4004,1941.88,0.05,15/05/2035
UNEG11,UTE GNA I GERACAO DE ENERGIA S.A. (*),15/07/2039,"IPCA + 5,92%",8.1276,7.6915,7.9825,0.1451,7.8374,8.1277,1107.073239,86.3532,1872.84,0.05,15/05/2035
UNTE11,UNIFIQUE TELECOMUNICACOES S.A. (*),15/03/2028,"IPCA + 5,3418%",6.8855,6.6456,6.7998,0.5037,6.296,7.3036,803.554576,97.4941,463.18,,15/08/2026
USAS11,USINA SANTA ADÉLIA S.A.,15/02/2028,"IPCA + 6,8884%",6.9447,6.4978,6.7431,0.4846,6.2585,7.2278,1142.806454,100.2568,475.33,,15/08/2026
UTPS11,USINA TERMELETRICA PAMPA SUL S.A.,15/04/2028,"IPCA + 6,25%",6.8113,6.4941,6.6963,0.3839,6.3124,7.0804,1010.42391,99.2035,479.98,0.1,15/08/2026
UTPS12,USINA TERMELETRICA PAMPA SUL S.A.,15/04/2028,"IPCA + 4,5%",6.8326,6.4903,6.7121,0.3969,6.3152,7.1091,957.898172,96.0072,486.2,,15/08/2026
UTPS21,USINA TERMELETRICA PAMPA SUL S.A.,15/10/2036,"IPCA + 7,5%",6.9996,6.7483,6.8729,0.3719,6.501,7.2449,1393.203714,103.7168,1580.25,,15/08/2032
UTPS22,USINA TERMELETRICA PAMPA SUL S.A.,15/10/2036,"IPCA + 5,75%",6.9241,6.6142,6.7704,0.07,6.7004,6.8404,1235.096456,93.8552,1650.93,,15/05/2033
VALE38,VALE S/A,15/01/2026,"IPCA + 6,71%",5.8941,5.6451,5.6581,0.1165,5.5416,5.7747,1279.256376,100.771,195.68,,15/05/2025
VALE48,VALE S/A,15/01/2029,"IPCA + 6,78%",--,--,6.6194,0.1074,6.512,6.7269,1592.152271,100.31,518.53,,15/08/2026
VAMO33,"VAMOS LOCACAO DE CAMINHOES, MAQUINAS E EQUIPAMENTOS S.A. (*)",15/06/2031,"IPCA + 6,3605%",--,--,9.5999,0.1197,9.4803,9.7197,1069.308655,86.7966,1177.06,,15/08/2030
VAMO34,"VAMOS LOCACAO DE CAMINHOES, MAQUINAS E EQUIPAMENTOS S.A. (*)",15/10/2031,"IPCA + 7,6897%",10.0437,9.4899,9.6292,0.3562,9.273,9.9855,1102.512692,91.9053,1182.15,,15/08/2030
VBRR11,VIA BRASIL BR 163 CONCESSIONARIA DE RODOVIAS S.A. (*),15/12/2030,"IPCA + 8,5914%",8.789,8.4569,8.6169,0.1197,8.4972,8.7366,1143.781144,99.9097,969.69,,15/05/2029
VDBF12,VDB F2 GERACAO DE ENERGIA S.A.,15/04/2033,"IPCA + 3,8708%",7.2476,6.6697,6.7576,0.4885,6.269,7.2462,1099.655054,88.1,1142.81,0.5,15/08/2030
VDEN12,VERDE 08 ENERGIA SA,15/07/2025,"IPCA + 5,9559%",6.121,5.8428,5.9549,0.2646,5.6903,6.2196,1398.896653,100.0007,196.43,,15/05/2025
VERO12,VERO S.A. (*),17/03/2030,"IPCA + 9,34%",8.6635,8.2421,8.5031,0.267,8.2361,8.7702,1086.651314,102.6136,848.06,,15/08/2028
VERO13,VERO S.A. (*),15/03/2031,"IPCA + 8,4041%",9.1304,8.7387,8.8865,0.1437,8.7428,9.0303,999.141275,98.0426,1120.31,0.1,15/05/2029
VLIM13,VLI MULTIMODAL S/A (*),15/12/2028,"IPCA + 5,75%",6.7586,6.4369,6.608,0.1776,6.4303,6.7857,1130.233007,97.0291,939.38,,15/08/2028
VLIM14,VLI MULTIMODAL S/A (*),15/09/2030,"IPCA + 6,4512%",6.7774,6.4751,6.5411,0.1454,6.3958,6.6866,1039.378296,99.6379,1082.76,0.45,15/05/2029
VLIM15,VLI MULTIMODAL S/A (*),15/04/2031,"IPCA + 6,1062%",6.7439,6.3347,6.5475,0.1485,6.399,6.6961,1018.876318,97.8124,1340.86,0.05,15/08/2030
VPLT12,VIAPAULISTA S.A.,15/06/2027,"IPCA + 3,9407%",6.7126,6.3816,6.4588,0.4306,6.0281,6.8895,576.035933,96.7637,343.82,0.1,15/08/2026
VRDN12,VIARONDON CONCESSIONÁRIA DE RODOVIA S/A,15/12/2034,"IPCA + 5,55%",7.9131,7.4485,7.7353,0.2701,7.4652,8.0055,1163.948249,90.2588,1238.9,,15/08/2030
WDPR11,WINDEPAR HOLDING S. A.,15/12/2028,"IPCA + 7,6276%",--,--,6.8911,0.1889,6.7022,7.0801,1051.687043,101.5083,550.8,,15/05/2027
XNGU17,XINGU RIO TRANSMISSORA DE ENERGIA S.A. (*),15/12/2034,"IPCA + 4,8304%",--,--,6.9237,0.1207,6.8031,7.0445,1059.585246,90.3409,1272.77,,15/08/2030
