Código,Nome,Repac./ Venc.,Índice/ Correção,Taxa de Compra,Taxa de Venda,Taxa Indicativa,Desvio Padrão,Intervalo Indicativo Min.,Intervalo Indicativo Máx.,PU,% Pu Par,Duration,% Reune,Referência NTN-B,sheet_name,data
SBSPC7,CIA. DE SANEAMENTO BÁSICO DO ESTADO DE SP - SABESP (*),15/12/2027,"DI + 2,25%",1.1067,0.8571,0.974,0.0515,0.9225,1.0256,1065.915533,102.8593,566.97,,,DI_SPREAD,20240927
SBSPD2,CIA. DE SANEAMENTO BÁSICO DO ESTADO DE SP - SABESP (*) (**),10/09/2026,"DI + 0,3%",0.576,0.2495,0.3977,0.049,0.3487,0.4468,1003.587418,99.827,448.14,,,DI_SPREAD,20240927
SBSPD9,CIA. DE SANEAMENTO BÁSICO DO ESTADO DE SP - SABESP (*) (**),15/12/2026,"DI + 1,29%",0.6252,0.2549,0.4934,0.3511,0.1423,0.8446,1045.920496,101.2098,384.16,,,DI_SPREAD,20240927
SBSPE8,CIA. DE SANEAMENTO BÁSICO DO ESTADO DE SP - SABESP (*) (**),15/07/2026,"DI + 1,44%",0.5279,0.203,0.3777,0.0562,0.3215,0.434,1037.452324,101.2527,298.35,,,DI_SPREAD,20240927
SBSPF8,CIA. DE SANEAMENTO BÁSICO DO ESTADO DE SP - SABESP (*),15/07/2028,"DI + 1,6%",0.835,0.617,0.7304,0.0368,0.6937,0.7673,1048.842799,102.3298,676.35,,,DI_SPREAD,20240927
SBSPG0,CIA. DE SANEAMENTO BÁSICO DO ESTADO DE SP - SABESP (*) (**),15/03/2027,"DI + 1,3%",0.5795,0.3818,0.4846,0.0244,0.4601,0.5091,761.162753,101.0783,335.04,,,DI_SPREAD,20240927
SBSPH0,CIA. DE SANEAMENTO BÁSICO DO ESTADO DE SP - SABESP (*),15/03/2029,"DI + 1,58%",0.8088,0.5678,0.7042,0.0542,0.65,0.7584,1031.980717,102.771,797.08,,,DI_SPREAD,20240927
SIMH14,SIMPAR S.A. (*) (**),15/07/2025,"DI + 2,4%",2.637,2.3,2.433,0.079,2.354,2.5121,1026.438958,99.9758,189.35,0.15,,DI_SPREAD,20240927
SIMH15,SIMPAR S.A. (*),15/08/2029,DI + 3%,--,--,--,--,--,--,N/D,N/D,N/D,,,DI_SPREAD,20240927
SIMH16,SIMPAR S.A. (*),20/12/2029,"DI + 3,2%",4.3541,4.1375,4.2356,0.0958,4.1398,4.3315,1000.75106,96.4588,905.79,0.1,,DI_SPREAD,20240927
SMFT18,SMARTFIT ESCOLA DE GINASTICA E DANCA S/A (*),20/10/2030,"DI + 1,95%",1.3767,1.0949,1.1379,0.3554,0.7825,1.4933,1086.874296,103.106,967.79,,,DI_SPREAD,20240927
SMFT19,SMARTFIT ESCOLA DE GINASTICA E DANCA S/A (*),05/04/2029,"DI + 1,32%",1.1611,0.8024,0.9748,0.1355,0.8394,1.1104,1060.354747,101.0509,772.76,,,DI_SPREAD,20240927
SMFT29,SMARTFIT ESCOLA DE GINASTICA E DANCA S/A (*),05/04/2031,"DI + 1,52%",1.372,0.9998,1.2054,0.147,1.0583,1.3525,1063.570083,101.2717,1027.86,,,DI_SPREAD,20240927
SNGO10,SANEAMENTO DE GOIÁS - SANEAGO,15/06/2027,"DI + 1,55%",0.6013,0.3273,0.4754,0.246,0.2295,0.7215,932.55823,101.3136,309.95,,,DI_SPREAD,20240927
SNGO18,SANEAMENTO DE GOIÁS - SANEAGO,27/11/2025,"DI + 2,45%",0.5268,0.1957,0.3446,0.1466,0.1979,0.4913,393.669596,101.2306,148.72,,,DI_SPREAD,20240927
SNGO19,SANEAMENTO DE GOIÁS - SANEAGO,11/08/2026,"DI + 1,9%",0.5405,0.1874,0.3682,0.0623,0.3059,0.4306,651.08108,101.333,220.88,,,DI_SPREAD,20240927
SNGOA1,SANEAMENTO DE GOIÁS - SANEAGO,23/08/2028,"DI + 2,25%",0.6289,0.3655,0.4966,0.1613,0.3353,0.6579,1038.01606,103.5984,517.13,,,DI_SPREAD,20240927
SNGOA2,SANEAMENTO DE GOIÁS - SANEAGO,15/07/2029,"DI + 0,8%",0.606,0.4,0.5309,0.0341,0.4968,0.565,1011.137413,100.723,679.58,0.15,,DI_SPREAD,20240927
STBP24,SANTOS BRASIL PARTICIPAÇÕES S/A,25/03/2026,DI + 1%,0.655,0.3077,0.4721,0.0803,0.3918,0.5525,1005.813894,100.4927,236.5,,,DI_SPREAD,20240927
SULA19,SUL AMÉRICA S/A (*) (**),08/11/2026,"DI + 1,5%",1.2474,0.8891,1.0017,0.0504,0.9513,1.0522,1054.101547,100.7028,358.84,,,DI_SPREAD,20240927
SULA29,SUL AMÉRICA S/A (*),08/11/2028,"DI + 1,7%",1.263,0.9564,1.1277,0.0515,1.0762,1.1792,1064.332829,101.6001,709.93,,,DI_SPREAD,20240927
SUZB18,SUZANO S.A. (*) (**),15/09/2028,"DI + 1,2%",0.7701,0.4427,0.6068,0.0983,0.5085,0.7052,10230.308878,101.8933,804.99,,,DI_SPREAD,20240927
SUZBA1,SUZANO S.A. (*),15/05/2032,"DI + 0,8%",0.8628,0.6458,0.7682,0.0337,0.7345,0.802,1038.746095,100.1477,1178.76,,,DI_SPREAD,20240927
SUZBB1,SUZANO S.A. (*),15/05/2034,DI + 1%,0.9479,0.7,0.8397,0.0272,0.8125,0.8671,1046.818506,100.8577,1357.1,,,DI_SPREAD,20240927
SVEA22,SOLVI ESSENCIS AMBIENTAL S.A. (*),15/06/2032,"DI + 3,5%",3.2495,2.4767,2.8949,0.1077,2.7872,3.0027,994.773476,101.6306,698.33,,,DI_SPREAD,20240927
TAEEA1,TRANS. ALIANÇA DE ENERGIA ELÉTRICA S/A,15/05/2028,"DI + 1,7%",0.592,0.366,0.4717,0.04,0.4317,0.5118,1081.871341,103.5128,718.06,,,DI_SPREAD,20240927
TAEEA5,TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A. (*),15/03/2029,"DI + 0,63%",0.7249,0.4143,0.6179,0.0663,0.5517,0.6843,1004.242785,100.0422,884.5,,,DI_SPREAD,20240927
TAEEB1,TRANS. ALIANÇA DE ENERGIA ELÉTRICA S/A,15/01/2025,"DI + 1,18%",0.5033,0.221,0.3706,0.0514,0.3192,0.4221,513.23606,100.2361,74,,,DI_SPREAD,20240927
TAEEC1,TRANS. ALIANÇA DE ENERGIA ELÉTRICA S/A,15/01/2027,"DI + 1,36%",0.4378,0.2406,0.343,0.0358,0.3072,0.3789,1036.58952,101.1856,295.31,,,DI_SPREAD,20240927
TBSP11,TIM BRASIL SERVICOS E PARTICIPACOES S.A (*),25/07/2028,"DI + 2,3%",0.9198,0.7291,0.8025,0.0396,0.7629,0.8422,985.803168,102.4353,413.47,0.1,,DI_SPREAD,20240927
TEND19,CONSTRUTORA TENDA S/A (*) (**),15/09/2026,"DI + 3,6%",--,2.3324,3.209,0.3573,2.8518,3.5664,1009.95315,100.5066,336.9,,,DI_SPREAD,20240927
TFLE18,LOCALIZA FLEET S.A. (*) (**),12/02/2025,DI + 1%,1.5727,1.0435,1.2482,0.3988,0.8494,1.6471,337.975529,99.9085,94,,,DI_SPREAD,20240927
TFLEA0,LOCALIZA FLEET S.A. (*) (**),05/04/2027,"DI + 1,6%",1.6429,1.2879,1.4889,0.1328,1.3561,1.6219,1060.32193,100.2275,523.36,,,DI_SPREAD,20240927
TFLEA1,LOCALIZA FLEET S.A. (*),05/10/2027,"DI + 1,6%",1.6214,1.4071,1.5241,0.0476,1.4765,1.5717,1059.832427,100.1812,610.48,,,DI_SPREAD,20240927
TFLEA3,LOCALIZA FLEET S.A. (*),20/12/2028,"DI + 1,85%",1.88,1.6005,1.7512,0.0579,1.6932,1.8092,1036.878524,100.3125,810.35,,,DI_SPREAD,20240927
TFLEB0,LOCALIZA FLEET S.A. (*),05/04/2028,"DI + 1,75%",1.7398,1.5,1.6022,0.0061,1.5961,1.6084,1062.892474,100.3981,689.04,,,DI_SPREAD,20240927
TIET19,AES TIETE ENERGIA S/A (*) (**),15/03/2027,DI + 1%,0.6196,0.3403,0.4836,0.0375,0.4461,0.5211,1013.067647,100.9081,444.65,0.15,,DI_SPREAD,20240927
TIETA0,AES TIETE ENERGIA S/A (*),12/12/2027,"DI + 1,5%",0.7508,0.3127,0.5438,0.0636,0.4803,0.6075,1061.310079,102.4976,657.88,0.05,,DI_SPREAD,20240927
TLPP27,TELEFÔNICA BRASIL S/A (*) (**),12/07/2027,"DI + 1,35%",0.9,0.5994,0.7408,0.0499,0.6909,0.7908,1039.481683,101.4248,591.78,,,DI_SPREAD,20240927
TRES11,TRES TENTOS AGROINDUSTRIAL S.A (*),05/04/2029,"DI + 2,1%",1.7066,1.411,1.5761,0.1059,1.4702,1.6821,1067.741366,101.716,834.98,,,DI_SPREAD,20240927
TRIS17,TRISUL S/A (*) (**),15/12/2025,"DI + 2,45%",1.6583,0.803,1.2336,0.2419,0.9917,1.4756,391.949214,100.8023,168.83,,,DI_SPREAD,20240927
TRPLA3,COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA - CTEEP (*),15/03/2030,"DI + 1,5%",0.9665,0.6282,0.7847,0.0969,0.6878,0.8816,1032.937804,102.8692,1010.74,,,DI_SPREAD,20240927
TRPLA5,COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA - CTEEP (*),15/03/2029,"DI + 0,73%",0.8585,0.5712,0.6995,0.0187,0.6808,0.7183,1004.92035,100.1062,883.01,,,DI_SPREAD,20240927
TRPLA6,COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA - CTEEP (*),20/05/2031,"DI + 0,8%",0.9809,0.6662,0.8083,0.0089,0.7993,0.8173,1036.852375,99.9651,1068.56,,,DI_SPREAD,20240927
TRPLB5,COMPANHIA DE TRANSMISSÃO DE ENERGIA ELÉTRICA PAULISTA - CTEEP (*),17/03/2031,"DI + 0,8%",--,--,0.7682,0.0382,0.73,0.8065,1005.241272,100.1356,1082.79,,,DI_SPREAD,20240927
TSSG13,TRANSPORTADORA ASSOCIADA DE GAS S.A. - TAG (*),20/06/2029,"DI + 0,98%",--,--,0.889,0.0202,0.8688,0.9093,1031.790374,100.3211,896.3,,,DI_SPREAD,20240927
TUPY15,TUPY S/A (*),17/07/2029,"DI + 0,87%",0.95,0.5941,0.7867,0.056,0.7307,0.8428,1025.575292,100.3,914.11,,,DI_SPREAD,20240927
TUPY25,TUPY S/A (*),17/07/2031,DI + 1%,1.0795,0.8595,0.9883,0.0929,0.8954,1.0813,1023.2954,100.0505,1097.97,,,DI_SPREAD,20240927
TUPY35,TUPY S/A (*),17/07/2034,"DI + 1,18%",1.3313,1.1043,1.22,0.0286,1.1914,1.2487,1021.014372,99.7908,1334.74,,,DI_SPREAD,20240927
UNDAE1,UNIDAS S/A (*) (**),26/02/2026,"DI + 2,25%",1.8714,1.7,1.7685,0.0405,1.7281,1.8091,1015.789353,100.4078,217.43,,,DI_SPREAD,20240927
UNDAF5,UNIDAS S/A (*) (**),15/12/2027,"DI + 1,8%",1.6606,1.3368,1.4834,0.0554,1.4281,1.5389,1042.236635,100.7047,568.42,,,DI_SPREAD,20240927
UNIP15,UNIPAR CARBOCLORO S/A,10/06/2025,"DI + 1,25%",0.5155,0.2925,0.3234,0.0172,0.3062,0.3407,3472.934378,100.6078,166.1,,,DI_SPREAD,20240927
UNIP17,UNIPAR CARBOCLORO S/A,13/10/2028,"DI + 1,9%",0.7209,0.501,0.6258,0.0151,0.6108,0.641,1093.533532,103.5135,693.93,0.1,,DI_SPREAD,20240927
UNIP18,UNIPAR CARBOCLORO S/A (*),16/10/2030,"DI + 2,05%",0.9006,0.6467,0.8017,0.0569,0.7448,0.8586,1107.346357,104.8,966.09,,,DI_SPREAD,20240927
UNIP19,UNIPAR CARBOCLORO S/A (*),05/09/2029,"DI + 0,85%",0.8898,0.4366,0.7588,0.0087,0.7501,0.7676,1010.329877,100.3409,948.32,,,DI_SPREAD,20240927
UNIP26,UNIPAR CARBOCLORO S/A,29/04/2026,DI + 2%,0.6017,0.1667,0.364,0.1698,0.1942,0.534,1068.485363,101.583,245.34,,,DI_SPREAD,20240927
UNIP29,UNIPAR CARBOCLORO S/A (*),05/09/2031,"DI + 1,2%",1.2958,0.957,1.1841,0.0499,1.1342,1.234,1007.825395,100.0702,1125.56,,,DI_SPREAD,20240927
UQFN15,UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A (*),13/06/2031,"DI + 1,3%",1.4187,1.1132,1.2969,0.0722,1.2246,1.3692,1034.492214,100.0122,1005.72,0.15,,DI_SPREAD,20240927
USIM18,USINAS SIDERURGICAS DE MINAS GERAIS S/A - USIMINAS (*),23/05/2027,"DI + 1,5%",1.8717,1.4816,1.7104,0.0434,1.6669,1.7539,1036.794583,99.5437,556.4,,,DI_SPREAD,20240927
USIM19,USINAS SIDERURGICAS DE MINAS GERAIS S/A - USIMINAS (*),09/12/2027,"DI + 1,45%",--,--,1.9481,0.1973,1.7507,2.1455,1023.14332,98.7376,653.08,,,DI_SPREAD,20240927
USIM28,USINAS SIDERURGICAS DE MINAS GERAIS S/A - USIMINAS (*),23/05/2029,"DI + 1,7%",1.6039,1.301,1.4815,0.0308,1.4506,1.5124,1049.344229,100.6778,792.01,,,DI_SPREAD,20240927
USIM29,USINAS SIDERURGICAS DE MINAS GERAIS S/A - USIMINAS (*),09/12/2029,"DI + 1,65%",1.6016,1.3,1.4699,0.0257,1.4442,1.4957,1043.254913,100.6163,873.68,,,DI_SPREAD,20240927
USIM39,USINAS SIDERURGICAS DE MINAS GERAIS S/A - USIMINAS (*),09/12/2032,"DI + 1,95%",1.9054,1.4806,1.658,0.1218,1.5363,1.7799,1051.480222,101.3159,1151.06,,,DI_SPREAD,20240927
VAMO13,"VAMOS LOCACAO DE CAMINHOES, MAQUINAS E EQUIPAMENTOS S.A. (*)",15/06/2029,"DI + 2,3%",2.3379,2.0953,2.2232,0.0499,2.1733,2.2731,1038.660451,100.2149,720.39,,,DI_SPREAD,20240927
VAMO14,"VAMOS LOCACAO DE CAMINHOES, MAQUINAS E EQUIPAMENTOS S.A. (*)",15/10/2028,"DI + 2,4%",2.3245,2.027,2.1626,0.0602,2.1024,2.2229,1064.707875,100.5561,602.52,0.15,,DI_SPREAD,20240927
VAMO17,"VAMOS LOCACAO DE CAMINHOES, MAQUINAS E EQUIPAMENTOS S.A.",15/06/2028,"DI + 2,17%",2.1841,1.6508,1.9514,0.2336,1.7178,2.1851,1040.955097,100.4738,556.45,,,DI_SPREAD,20240927
VAMO22,"VAMOS LOCACAO DE CAMINHOES, MAQUINAS E EQUIPAMENTOS S.A. (*) (**)",20/08/2026,DI + 2%,1.6359,1.3164,1.4927,0.0669,1.4258,1.5597,679.879816,100.6398,322.52,,,DI_SPREAD,20240927
VAMO23,"VAMOS LOCACAO DE CAMINHOES, MAQUINAS E EQUIPAMENTOS S.A. (*)",15/06/2031,"DI + 2,75%",2.7127,2.4167,2.578,0.0638,2.5142,2.6419,1044.502883,100.6488,973.58,0.05,,DI_SPREAD,20240927
VAMO24,"VAMOS LOCACAO DE CAMINHOES, MAQUINAS E EQUIPAMENTOS S.A. (*)",15/10/2031,"DI + 2,8%",2.6708,2.2788,2.3666,0.2294,2.1372,2.5961,1078.452042,101.67,990.52,,,DI_SPREAD,20240927
VAMOA0,"VAMOS LOCACAO DE CAMINHOES, MAQUINAS E EQUIPAMENTOS S.A. (*)",21/02/2029,"DI + 2,35%",2.2146,1.8369,2.0664,0.1436,1.9228,2.2102,1021.849319,100.8507,769.84,,,DI_SPREAD,20240927
VBBR14,VIBRA ENERGIA S.A (*),16/11/2028,"DI + 1,45%",1.099,0.8562,1.0002,0.0385,0.9617,1.0388,1121.612156,101.2389,699.24,,,DI_SPREAD,20240927
VBBR15,VIBRA ENERGIA S.A (*),03/10/2029,"DI + 1,5%",1.0959,0.8278,0.9663,0.0439,0.9224,1.0103,1077.013315,101.7604,835.81,,,DI_SPREAD,20240927
VBBR16,VIBRA ENERGIA S.A (*),05/04/2031,"DI + 1,07%",1.2906,0.9337,1.1032,0.0235,1.0797,1.1267,1044.477592,99.8647,1038.91,,,DI_SPREAD,20240927
VBBR24,VIBRA ENERGIA S.A (*),16/11/2031,"DI + 1,75%",1.3383,0.9787,1.1679,0.156,1.0119,1.3239,1136.59288,102.3282,1014.71,0.1,,DI_SPREAD,20240927
VECS11,VERT-11 COMPANHIA SECURITIZADORA DE CREDITOS FINANCEIROS,18/07/2025,"DI + 1,4%",0.9,0.6,0.7514,0.0034,0.7479,0.7549,1027.998726,100.4734,185.47,0.1,,DI_SPREAD,20240927
VIAL1A,RODOVIAS INTEGRADAS DO OESTE S/A (*) (**),02/08/2026,"DI + 1,85%",1.4301,1.1022,1.3618,0.4836,0.8782,1.8455,1024.891722,100.5936,310.57,,,DI_SPREAD,20240927
VIXL14,VIX LOGÍSTICA S/A,15/03/2026,"DI + 2,6%",1.3263,1.1,1.2175,0.0886,1.1289,1.3061,677.977408,101.2395,229.24,,,DI_SPREAD,20240927
VIXL15,VIX LOGÍSTICA S/A,26/10/2026,"DI + 2,15%",1.4572,1.25,1.3453,0.0999,1.2453,1.4453,1064.551176,101.0967,347.91,0.05,,DI_SPREAD,20240927
VIXL18,VIX LOGÍSTICA S/A (*),11/06/2030,DI + 2%,1.7915,1.5637,1.6897,0.0295,1.6602,1.7193,1030.443761,101.0673,879.08,,,DI_SPREAD,20240927
VIXL25,VIX LOGÍSTICA S/A,26/10/2028,"DI + 2,5%",1.7732,1.5107,1.6382,0.0446,1.5937,1.6829,1076.313779,102.0641,611.21,,,DI_SPREAD,20240927
VIXL26,VIX LOGÍSTICA S/A,29/09/2028,"DI + 2,8%",1.762,1.5,1.6317,0.0436,1.588,1.6754,1063.194045,102.951,642.97,,,DI_SPREAD,20240927
VIXL35,VIX LOGÍSTICA S/A,26/10/2026,"DI + 2,15%",1.5058,1.2569,1.3661,0.1018,1.2643,1.468,1064.24961,101.0681,347.89,,,DI_SPREAD,20240927
VIXL45,VIX LOGÍSTICA S/A,26/10/2028,"DI + 2,5%",1.7066,1.401,1.593,0.1517,1.4413,1.7448,1077.475754,102.1743,611.36,,,DI_SPREAD,20240927
VLID19,VALID SOLUCOES S/A (*),20/06/2027,DI + 3%,--,--,1.8411,0.0277,1.8134,1.8689,1052.150441,101.4685,325.64,,,DI_SPREAD,20240927
VLME11,VRENTAL LOCACAO DE MAQUINAS E EQUIPAMENTOS S.A. (*) (**),16/11/2027,DI + 6%,3.745,3.2743,3.5146,0.0292,3.4854,3.5439,852.504125,103.2305,340.44,,,DI_SPREAD,20240927
VLME12,VRENTAL LOCACAO DE MAQUINAS E EQUIPAMENTOS S.A. (*),15/08/2028,"DI + 5,5%",3.8848,3.2447,3.5423,0.0449,3.4975,3.5873,936.114301,103.3503,446.18,,,DI_SPREAD,20240927
VVEO15,CM HOSPITALAR S.A. (*) (**),22/07/2027,"DI + 1,6%",14.4386,11.0641,12.6914,2.6445,10.047,15.336,833.961985,81.5506,488.96,,,DI_SPREAD,20240927
VVEO16,CM HOSPITALAR S.A. (*) (**),27/10/2027,"DI + 1,6%",14.5116,11.1798,12.9445,1.1844,11.7601,14.1289,841.551482,80.1416,516.42,,,DI_SPREAD,20240927
WIZS11,WIZ SOLUCOES E CORRETAGEM DE SEGUROS S.A. (*) (**),18/08/2026,"DI + 2,5%",2.141,1.6799,1.9089,0.0464,1.8625,1.9555,1021.851515,100.7362,319.78,0.05,,DI_SPREAD,20240927
XPVS24,XP INVESTIMENTOS S/A (*),23/06/2025,"DI + 1,9%",1.1429,0.7738,0.9541,0.0654,0.8886,1.0196,1356.227904,100.6721,181,0.1,,DI_SPREAD,20240927
XVII11,INFRAESTRUTURA BRASIL HOLDING XVII S.A (*) (**),28/06/2025,"DI + 3,05%",2.757,1.9968,2.2938,0.7264,1.5674,3.0202,631.137781,100.5451,186,0.1,,DI_SPREAD,20240927
YDUQ18,YDUQS PARTICIPACOES S.A (*) (**),23/09/2027,"DI + 1,5%",1.1151,0.8462,0.9943,0.0534,0.941,1.0478,1013.13332,101.1268,565.69,0.05,,DI_SPREAD,20240927
YDUQA0,YDUQS PARTICIPACOES S.A (*),10/04/2029,"DI + 1,25%",1.0581,0.6685,0.8694,0.0725,0.797,0.942,1064.078281,101.1618,773.8,,,DI_SPREAD,20240927
ACRC21,ATLAS LUIZ CARLOS COMERCIALIZADORA DE ENERGIA S.A. (*),15/07/2044,"IPCA + 7,415%",7.4333,7.1284,7.258,0.0931,7.1649,7.3512,1029.835502,101.2629,2166.8,0.15,15/05/2035,IPCA_SPREAD,20240927
AEAB11,AES CAJUINA AB1 HOLDINGS S.A. (*),15/06/2044,"IPCA + 7,0718%",7.3415,6.9429,7.1054,0.2285,6.8769,7.3341,1165.350029,99.7422,2072.13,,15/05/2035,IPCA_SPREAD,20240927
AEGP23,AEGEA SANEAMENTO E PARTICIPAÇÕES S/A (*) (**),15/07/2025,"IPCA + 7,0825%",9.4965,9.1433,9.3982,0.1839,9.2143,9.5822,6896.174797,98.3414,197,,15/05/2025,IPCA_SPREAD,20240927
AESL17,RGE SUL DISTRIBUIDORA DE ENERGIA S/A,15/08/2025,"IPCA + 5,8%",5.8689,5.3624,5.664,0.1589,5.5051,5.823,695.615534,100.1106,216.52,,15/05/2025,IPCA_SPREAD,20240927
AESLA5,RGE SUL DISTRIBUIDORA DE ENERGIA S/A (*),15/10/2033,"IPCA + 6,1774%",6.8027,6.3983,6.5674,0.1136,6.4537,6.6811,1044.83051,97.7352,1571.21,,15/08/2032,IPCA_SPREAD,20240927
AESLA7,RGE SUL DISTRIBUIDORA DE ENERGIA S/A (*),15/04/2034,"IPCA + 6,1409%",6.775,6.3724,6.5529,0.0568,6.4961,6.6098,1008.56588,97.4791,1656.84,,15/05/2033,IPCA_SPREAD,20240927
AESLB7,RGE SUL DISTRIBUIDORA DE ENERGIA S/A (*),15/04/2039,"IPCA + 6,2031%",6.7414,6.4191,6.5622,0.0647,6.4974,6.627,1003.546154,96.9727,2285.01,,15/08/2040,IPCA_SPREAD,20240927
AESOA1,AES TIETE ENERGIA S/A (*),15/03/2038,"IPCA + 6,4966%",6.9351,6.6972,6.8145,0.0399,6.7747,6.8545,1025.667435,98.0698,1642.76,,15/05/2033,IPCA_SPREAD,20240927
AGVF12,AGRO INDUSTRIAS DO VALE DO SAO FRANCISCO SA - AGROVALE (*),15/08/2027,"IPCA + 6,7686%",7.282,6.9728,7.1112,0.0732,7.038,7.1845,1189.478264,99.4377,443.3,,15/08/2026,IPCA_SPREAD,20240927
ALGA27,ALGAR TELECOM S/A,15/03/2025,"IPCA + 5,5395%",6.2516,5.7983,5.9421,0.1792,5.7629,6.1214,704.914461,99.8264,115,,,IPCA_SPREAD,20240927
ALGAB1,ALGAR TELECOM S/A (*),15/07/2031,"IPCA + 4,9999%",7.2321,6.8277,7.0352,0.1187,6.9165,7.154,1101.355807,90.8792,1248.47,,15/08/2030,IPCA_SPREAD,20240927
ALGAC2,ALGAR TELECOM S/A (*),15/01/2032,"IPCA + 5,8806%",7.3187,6.8905,7.1008,0.0865,7.0143,7.1874,1082.949373,94.1798,1313.39,,15/08/2030,IPCA_SPREAD,20240927
ALGE16,ALIANCA GERACAO DE ENERGIA S.A (*),15/11/2037,"IPCA + 6,1451%",6.9494,6.6408,6.8271,0.0574,6.7697,6.8846,1021.882051,96.1991,1512.78,,15/08/2032,IPCA_SPREAD,20240927
ALGTA4,ALGAR TELECOM S/A (*),15/11/2033,"IPCA + 6,3243%",7.2556,6.853,7.0554,0.1,6.9554,7.1555,1018.417228,95.9901,1499.23,,15/08/2032,IPCA_SPREAD,20240927
ALIG12,ALIANCA GERACAO DE ENERGIA S.A,15/12/2029,"IPCA + 3,65%",6.8728,6.2456,6.5124,0.2652,6.2472,6.7777,915.810944,93.5457,609.75,,15/05/2027,IPCA_SPREAD,20240927
ALIG13,ALIANCA GERACAO DE ENERGIA S.A (*),15/02/2035,IPCA + 4%,6.6649,6.3594,6.5668,0.193,6.3738,6.7598,904.495803,88.7472,1207.29,,15/08/2030,IPCA_SPREAD,20240927
ALIG15,ALIANCA GERACAO DE ENERGIA S.A (*),15/04/2036,"IPCA + 6,1305%",6.7899,6.3942,6.6028,0.1382,6.4645,6.7411,1031.001426,97.6202,1360.58,,15/08/2030,IPCA_SPREAD,20240927
ANET11,AMERICA NET S.A. (*),15/03/2029,"IPCA + 5,6006%",8.6193,7.6501,8.3015,0.174,8.1275,8.4756,808.397825,94.4596,563.58,,15/05/2027,IPCA_SPREAD,20240927
ANET12,AMERICA NET S.A. (*),15/11/2030,"IPCA + 8,9619%",8.7045,8.0219,8.4022,0.2614,8.1408,8.6637,1144.230183,101.9406,942.28,0.05,15/05/2029,IPCA_SPREAD,20240927
APFD19,AUTOPISTA FERNAO DIAS S/A (*),15/09/2031,"IPCA + 6,3854%",7.2702,6.8874,7.0532,0.1337,6.9196,7.187,1070.742741,97.5167,1010,,15/05/2029,IPCA_SPREAD,20240927
APRB18,AUTOPISTA REGIS BITTENCOURT S/A,15/06/2031,"IPCA + 4,5%",7.128,6.5678,6.8328,0.1925,6.6403,7.0253,1253.422438,90.8471,1085.68,,15/05/2029,IPCA_SPREAD,20240927
ARTR19,ARTERIS S/A (*) (**),15/09/2027,"IPCA + 4,8392%",7.3437,6.9919,7.0796,0.0978,6.9818,7.1775,1224.518442,95.1996,585.27,0.05,15/05/2027,IPCA_SPREAD,20240927
ASCP13,CONCESS. ROD. A. S. E C. PINTO S/A - ECOPISTAS (*),15/03/2030,"IPCA + 7,55%",7.0012,6.5961,6.8018,0.1268,6.675,6.9287,1043.672993,102.2462,804.01,,15/08/2028,IPCA_SPREAD,20240927
ASCP23,CONCESS. ROD. A. S. E C. PINTO S/A - ECOPISTAS (*),15/03/2035,"IPCA + 8,15%",7.0953,6.6546,6.9144,0.1203,6.794,7.0348,1141.563303,107.6211,1623.77,,15/08/2032,IPCA_SPREAD,20240927
ASER12,AGUAS DO SERTAO S.A. (*),15/12/2043,"IPCA + 8,4051%",8.4394,8.06,8.2388,0.0529,8.1859,8.2918,1093.882749,101.3316,2176.65,0.15,15/05/2035,IPCA_SPREAD,20240927
ASSR21,ASSURUA 5 ENERGIA S.A (*),15/06/2041,"IPCA + 7,1071%",7.6332,7.2544,7.4298,0.1103,7.3195,7.5402,1018.277087,98.0896,1605.54,,15/08/2032,IPCA_SPREAD,20240927
AURE12,AUREN ENERGIA S.A. (*),15/04/2034,"IPCA + 6,298%",6.9493,6.6778,6.7974,0.0559,6.7414,6.8534,1008.318614,96.9849,1641.08,,15/05/2033,IPCA_SPREAD,20240927
BARU11,BARUERI ENERGIA RENOVAVEL S.A. (*),15/03/2043,"IPCA + 7,7959%",7.8966,6.9979,7.6711,0.097,7.5742,7.7682,1025.367214,101.0868,2354.12,0.15,15/08/2040,IPCA_SPREAD,20240927
BCPSA5,CLARO S/A,15/03/2029,"IPCA + 5,7687%",6.7523,6.4603,6.6485,0.075,6.5735,6.7236,986.285909,96.7721,997,0.05,15/05/2029,IPCA_SPREAD,20240927
BHSA11,BARREIRAS HOLDING S.A. (*),15/03/2044,"IPCA + 6,8413%",7.2779,6.9437,7.0396,0.1616,6.8779,7.2013,1035.26565,98.4926,2056.47,,15/05/2035,IPCA_SPREAD,20240927
BLMN12,BELO MONTE TRANSMISSORA DE ENERGIA SPE S.A.,15/12/2031,"IPCA + 7,1358%",6.8716,6.4375,6.5977,0.1359,6.4618,6.7338,1251.927583,101.5608,777.58,0.15,15/08/2028,IPCA_SPREAD,20240927
